value,type
-2.9879469114676036,variable 2
-2.9516846280197107,variable 2
-2.986710697259153,variable 2
-2.9879469114676036,variable 2
-2.941588878650695,variable 2
-2.9663131628197132,variable 2
-2.9879469114676036,variable 2
-2.9720821624591505,variable 2
-2.9691976626394316,variable 2
-2.9358198790112575,variable 2
-2.9401466287408358,variable 2
-2.9879469114676036,variable 2
-2.9939219468084497,variable 2
-2.9576596633605567,variable 2
-2.9401466287408358,variable 2
-2.977851162098588,variable 2
-2.9183068443915365,variable 2
-2.992273661197182,variable 2
-2.9879469114676036,variable 2
-2.9576596633605567,variable 2
-2.9329353791915387,variable 2
-2.9358198790112575,variable 2
-2.983620161738026,variable 2
-2.9358198790112575,variable 2
-2.963222627298586,variable 2
-2.8445460632872996,variable 2
-2.903884345292943,variable 2
-2.9945400539126754,variable 2
-2.922633594121115,variable 2
-2.908211095022521,variable 2
-2.9286086294619604,variable 2
-2.941588878650695,variable 2
-2.944473378470414,variable 2
-2.963222627298586,variable 2
-2.964870912909854,variable 2
-2.9830020546338,variable 2
-2.735759212943621,variable 2
-2.961986413090135,variable 2
-2.9545691278394295,variable 2
-2.9516846280197107,variable 2
-2.95312687792957,variable 2
-2.9663131628197132,variable 2
-2.9545691278394295,variable 2
-2.974760626577461,variable 2
-2.941588878650695,variable 2
-2.937262128921117,variable 2
-2.95312687792957,variable 2
-2.9358198790112575,variable 2
-2.963222627298586,variable 2
-2.9504484138112597,variable 2
-2.8923463460140675,variable 2
-2.9792934120084476,variable 2
-2.893788595923927,variable 2
-2.964870912909854,variable 2
-2.941588878650695,variable 2
-2.9329353791915387,variable 2
-2.989389161377463,variable 2
-2.9545691278394295,variable 2
-2.9691976626394316,variable 2
-2.9850624116478848,variable 2
-2.9908314112873224,variable 2
-2.8270330286675787,variable 2
-2.980735661918307,variable 2
-2.9700218054450658,variable 2
-2.8906980604027996,variable 2
-2.9545691278394295,variable 2
-2.9939219468084497,variable 2
-2.992273661197182,variable 2
-2.908211095022521,variable 2
-2.9663131628197132,variable 2
-2.956011377749289,variable 2
-2.9691976626394316,variable 2
-2.960338127478867,variable 2
-2.9792934120084476,variable 2
-2.9663131628197132,variable 2
-2.989389161377463,variable 2
-2.8779238469154738,variable 2
-2.993097804002816,variable 2
-2.9821779118281664,variable 2
-2.9945400539126754,variable 2
-2.986710697259153,variable 2
-2.9691976626394316,variable 2
-2.9341715933999897,variable 2
-2.9154223445718177,variable 2
-2.986710697259153,variable 2
-2.989389161377463,variable 2
-2.937262128921117,variable 2
-2.8995575955633646,variable 2
-2.9879469114676036,variable 2
-2.967549377028164,variable 2
-2.989389161377463,variable 2
-2.986710697259153,variable 2
-2.989389161377463,variable 2
-2.9459156283802734,variable 2
-2.9691976626394316,variable 2
-2.9879469114676036,variable 2
-2.986710697259153,variable 2
-2.9850624116478848,variable 2
-2.9764089121887287,variable 2
-2.9691976626394316,variable 2
-2.989389161377463,variable 2
-2.9183068443915365,variable 2
-2.908211095022521,variable 2
-2.9815598047239407,variable 2
-2.9314931292816793,variable 2
-2.9850624116478848,variable 2
-2.967549377028164,variable 2
-2.983620161738026,variable 2
-2.9691976626394316,variable 2
-2.9341715933999897,variable 2
-2.9908314112873224,variable 2
-2.989389161377463,variable 2
-2.989389161377463,variable 2
-2.9821779118281664,variable 2
-2.9924796968985903,variable 2
-2.9329353791915387,variable 2
-2.95312687792957,variable 2
-2.986710697259153,variable 2
-2.983620161738026,variable 2
-2.983620161738026,variable 2
-2.983620161738026,variable 2
-2.9879469114676036,variable 2
-2.9242818797323826,variable 2
-2.989389161377463,variable 2
-2.9691976626394316,variable 2
-2.993097804002816,variable 2
-2.9516846280197107,variable 2
-2.983620161738026,variable 2
-2.9588958775690077,variable 2
-2.9663131628197132,variable 2
-2.9850624116478848,variable 2
-2.983620161738026,variable 2
-2.967549377028164,variable 2
-2.8517573128365967,variable 2
-2.9170706301830855,variable 2
-2.9459156283802734,variable 2
-2.974760626577461,variable 2
-2.977851162098588,variable 2
-2.961986413090135,variable 2
-2.9792934120084476,variable 2
-2.8342442782168753,variable 2
-2.9821779118281664,variable 2
-2.980735661918307,variable 2
-2.992273661197182,variable 2
-2.9504484138112597,variable 2
-2.992273661197182,variable 2
-2.989389161377463,variable 2
-2.9908314112873224,variable 2
-2.956011377749289,variable 2
-2.992273661197182,variable 2
-2.9908314112873224,variable 2
-2.9387043788309763,variable 2
-2.9545691278394295,variable 2
-2.974760626577461,variable 2
-2.9908314112873224,variable 2
-2.9053265952028022,variable 2
-2.956011377749289,variable 2
-2.9792934120084476,variable 2
-2.841661563467581,variable 2
-2.9720821624591505,variable 2
-2.9110955948422395,variable 2
-2.9269603438506926,variable 2
-2.989389161377463,variable 2
-2.97352441236901,variable 2
-2.9588958775690077,variable 2
-2.9588958775690077,variable 2
-2.8531995627464557,variable 2
-2.9504484138112597,variable 2
-2.9545691278394295,variable 2
-2.989389161377463,variable 2
-2.992273661197182,variable 2
-2.9242818797323826,variable 2
-2.7588352115013706,variable 2
-2.841661563467581,variable 2
-2.8227062789380004,variable 2
-2.9170706301830855,variable 2
-2.8995575955633646,variable 2
-2.9685795555352064,variable 2
-2.9801175548140812,variable 2
-2.963222627298586,variable 2
-2.9691976626394316,variable 2
-2.986710697259153,variable 2
-2.9879469114676036,variable 2
-2.964870912909854,variable 2
-2.97352441236901,variable 2
-2.989389161377463,variable 2
-2.9430311285605546,variable 2
-2.948800128199992,variable 2
-2.9879469114676036,variable 2
-2.964870912909854,variable 2
-2.986710697259153,variable 2
-2.986710697259153,variable 2
-2.9545691278394295,variable 2
-2.9850624116478848,variable 2
-2.9720821624591505,variable 2
-2.9916555540929566,variable 2
-2.9879469114676036,variable 2
-2.9939219468084497,variable 2
-2.9792934120084476,variable 2
-2.9850624116478848,variable 2
-2.992273661197182,variable 2
-2.961986413090135,variable 2
-2.9850624116478848,variable 2
-2.9792934120084476,variable 2
-2.9242818797323826,variable 2
-2.9067688451126616,variable 2
-2.974760626577461,variable 2
-2.9850624116478848,variable 2
-2.97352441236901,variable 2
-2.960338127478867,variable 2
-2.9879469114676036,variable 2
-2.9850624116478848,variable 2
-2.986710697259153,variable 2
-2.989389161377463,variable 2
-2.980735661918307,variable 2
-2.961986413090135,variable 2
-2.95312687792957,variable 2
-2.9473578782901324,variable 2
-2.977851162098588,variable 2
-2.8880195962844897,variable 2
-2.9801175548140812,variable 2
-2.953951020735204,variable 2
-2.9700218054450658,variable 2
-2.9704338768478826,variable 2
-2.909859380633789,variable 2
-2.903884345292943,variable 2
-2.974760626577461,variable 2
-2.93005087937182,variable 2
-2.958277770464782,variable 2
-2.9939219468084497,variable 2
-2.967549377028164,variable 2
-2.8764815970056143,variable 2
-2.961986413090135,variable 2
-2.980735661918307,variable 2
-2.860410812295753,variable 2
-2.9588958775690077,variable 2
-2.8661798119351904,variable 2
-2.9879469114676036,variable 2
-2.944473378470414,variable 2
-2.9850624116478848,variable 2
-2.8531995627464557,variable 2
-2.854641812656315,variable 2
-2.8257968144591277,variable 2
-2.616876613230926,variable 2
-2.9908314112873224,variable 2
-2.9685795555352064,variable 2
-2.9764089121887287,variable 2
-2.8808083467351926,variable 2
-2.990213304183097,variable 2
-2.9430311285605546,variable 2
-2.986710697259153,variable 2
-2.960338127478867,variable 2
-2.7271057134844643,variable 2
-2.986710697259153,variable 2
-2.8313597783971565,variable 2
-2.8474305631070185,variable 2
-2.989389161377463,variable 2
-2.9504484138112597,variable 2
-2.9430311285605546,variable 2
-2.8342442782168753,variable 2
-2.983620161738026,variable 2
-2.986710697259153,variable 2
-2.948800128199992,variable 2
-2.912537844752099,variable 2
-2.9141861303633667,variable 2
-2.925724129642242,variable 2
-2.970639912549291,variable 2
-2.9764089121887287,variable 2
-2.8023087444985606,variable 2
-2.992273661197182,variable 2
-2.9341715933999897,variable 2
-2.900999845473224,variable 2
-2.9792934120084476,variable 2
-2.860410812295753,variable 2
-2.893788595923927,variable 2
-2.9387043788309763,variable 2
-2.7660464610506676,variable 2
-2.9286086294619604,variable 2
-2.8906980604027996,variable 2
-2.960338127478867,variable 2
-2.944473378470414,variable 2
-2.9691976626394316,variable 2
-2.967549377028164,variable 2
-2.983620161738026,variable 2
-2.989389161377463,variable 2
-2.989389161377463,variable 2
-2.653138896678819,variable 2
-2.948800128199992,variable 2
-2.9387043788309763,variable 2
-2.8138467437774355,variable 2
-2.925724129642242,variable 2
-2.974760626577461,variable 2
-2.9887710542732377,variable 2
-2.9764089121887287,variable 2
-2.944473378470414,variable 2
-2.9879469114676036,variable 2
-2.9663131628197132,variable 2
-2.977851162098588,variable 2
-2.9545691278394295,variable 2
-2.9504484138112597,variable 2
-2.986710697259153,variable 2
-2.961986413090135,variable 2
-2.956011377749289,variable 2
-2.9516846280197107,variable 2
-2.989389161377463,variable 2
-2.9951581610169007,variable 2
-2.9945400539126754,variable 2
-2.9720821624591505,variable 2
-2.9170706301830855,variable 2
-2.986710697259153,variable 2
-2.9576596633605567,variable 2
-2.9691976626394316,variable 2
-2.961986413090135,variable 2
-2.9242818797323826,variable 2
-2.919749094301396,variable 2
-2.805399280019688,variable 2
-2.960338127478867,variable 2
-2.857526312476034,variable 2
-2.8808083467351926,variable 2
-2.93005087937182,variable 2
-2.948800128199992,variable 2
-2.963222627298586,variable 2
-2.9691976626394316,variable 2
-2.9024420953830834,variable 2
-2.903884345292943,variable 2
-2.919749094301396,variable 2
-2.8779238469154738,variable 2
-2.9691976626394316,variable 2
-2.9764089121887287,variable 2
-2.986710697259153,variable 2
-2.967549377028164,variable 2
-2.967549377028164,variable 2
-2.9329353791915387,variable 2
-2.9939219468084497,variable 2
-2.992273661197182,variable 2
-2.9908314112873224,variable 2
-2.9170706301830855,variable 2
-2.9588958775690077,variable 2
-2.944473378470414,variable 2
-2.9545691278394295,variable 2
-2.893788595923927,variable 2
-2.992273661197182,variable 2
-2.9968064466281685,variable 2
-2.992273661197182,variable 2
-2.9850624116478848,variable 2
-2.9588958775690077,variable 2
-2.960338127478867,variable 2
-2.989389161377463,variable 2
-2.9908314112873224,variable 2
-2.956011377749289,variable 2
-2.8517573128365967,variable 2
-2.8791600611239248,variable 2
-2.9504484138112597,variable 2
-2.8952308458337863,variable 2
-2.8906980604027996,variable 2
-2.983620161738026,variable 2
-2.9341715933999897,variable 2
-2.97352441236901,variable 2
-2.986710697259153,variable 2
-2.9545691278394295,variable 2
-2.9545691278394295,variable 2
-2.980735661918307,variable 2
-2.963222627298586,variable 2
-2.6183188631407854,variable 2
-2.8082837798394067,variable 2
-2.9387043788309763,variable 2
-2.9516846280197107,variable 2
-2.958277770464782,variable 2
-2.9067688451126616,variable 2
-2.9663131628197132,variable 2
-2.944473378470414,variable 2
-2.9504484138112597,variable 2
-2.9154223445718177,variable 2
-2.889461846194349,variable 2
-2.8632953121154716,variable 2
-2.961986413090135,variable 2
-2.974760626577461,variable 2
-2.95312687792957,variable 2
-2.9358198790112575,variable 2
-2.944473378470414,variable 2
-2.921397379912664,variable 2
-2.948800128199992,variable 2
-2.922633594121115,variable 2
-2.967549377028164,variable 2
-2.9459156283802734,variable 2
-2.983620161738026,variable 2
-2.944473378470414,variable 2
-2.9459156283802734,variable 2
-2.8385710279464536,variable 2
-2.8952308458337863,variable 2
-2.93005087937182,variable 2
-2.993097804002816,variable 2
-2.9821779118281664,variable 2
-2.841661563467581,variable 2
-2.9576596633605567,variable 2
-2.9720821624591505,variable 2
-2.9473578782901324,variable 2
-2.9850624116478848,variable 2
-2.9473578782901324,variable 2
-2.9764089121887287,variable 2
-2.9704338768478826,variable 2
-2.9516846280197107,variable 2
-2.9588958775690077,variable 2
-2.9821779118281664,variable 2
-2.9473578782901324,variable 2
-2.9850624116478848,variable 2
-2.7705792464816543,variable 2
-2.9473578782901324,variable 2
-2.9916555540929566,variable 2
-2.9459156283802734,variable 2
-2.967549377028164,variable 2
-2.9720821624591505,variable 2
-2.9850624116478848,variable 2
-2.922633594121115,variable 2
-2.960338127478867,variable 2
-2.9821779118281664,variable 2
-2.983620161738026,variable 2
-2.9053265952028022,variable 2
-2.8385710279464536,variable 2
-2.9588958775690077,variable 2
-2.9024420953830834,variable 2
-2.9286086294619604,variable 2
-2.974760626577461,variable 2
-2.989389161377463,variable 2
-2.944473378470414,variable 2
-2.9850624116478848,variable 2
-2.8632953121154716,variable 2
-2.967549377028164,variable 2
-2.9850624116478848,variable 2
-2.9473578782901324,variable 2
-2.983620161738026,variable 2
-2.980735661918307,variable 2
-2.9704338768478826,variable 2
-2.9850624116478848,variable 2
-2.9691976626394316,variable 2
-2.9691976626394316,variable 2
-2.980735661918307,variable 2
-2.9850624116478848,variable 2
-2.989389161377463,variable 2
-2.9314931292816793,variable 2
-2.95312687792957,variable 2
-2.9387043788309763,variable 2
-2.963222627298586,variable 2
-2.977851162098588,variable 2
-2.9314931292816793,variable 2
-2.9850624116478848,variable 2
-2.9473578782901324,variable 2
-2.97352441236901,variable 2
-2.960338127478867,variable 2
-2.941588878650695,variable 2
-2.963222627298586,variable 2
-2.889461846194349,variable 2
-2.9341715933999897,variable 2
-2.965489020014079,variable 2
-2.925724129642242,variable 2
-2.9939219468084497,variable 2
-2.9704338768478826,variable 2
-2.967549377028164,variable 2
-2.9170706301830855,variable 2
-2.948800128199992,variable 2
-2.964870912909854,variable 2
-2.948800128199992,variable 2
-2.9704338768478826,variable 2
-2.960338127478867,variable 2
-2.93005087937182,variable 2
-2.960338127478867,variable 2
-2.9720821624591505,variable 2
-2.9154223445718177,variable 2
-2.983620161738026,variable 2
-2.8820445609436436,variable 2
-2.9830020546338,variable 2
-2.961986413090135,variable 2
-2.9473578782901324,variable 2
-2.9242818797323826,variable 2
-2.6067808638619105,variable 2
-2.9879469114676036,variable 2
-2.7660464610506676,variable 2
-2.9545691278394295,variable 2
-2.9387043788309763,variable 2
-2.986710697259153,variable 2
-2.9545691278394295,variable 2
-2.961986413090135,variable 2
-2.9879469114676036,variable 2
-2.8501090272253284,variable 2
-2.9242818797323826,variable 2
-2.8966730957436457,variable 2
-2.925724129642242,variable 2
-2.9720821624591505,variable 2
-2.986710697259153,variable 2
-2.9821779118281664,variable 2
-2.9879469114676036,variable 2
-2.9545691278394295,variable 2
-2.944473378470414,variable 2
-2.9545691278394295,variable 2
-2.9401466287408358,variable 2
-2.9516846280197107,variable 2
-2.9401466287408358,variable 2
-2.9939219468084497,variable 2
-2.9459156283802734,variable 2
-2.989389161377463,variable 2
-2.9504484138112597,variable 2
-2.992273661197182,variable 2
-2.95312687792957,variable 2
-2.9720821624591505,variable 2
-2.977851162098588,variable 2
-2.9815598047239407,variable 2
-2.9141861303633667,variable 2
-2.97352441236901,variable 2
-2.983620161738026,variable 2
-2.986710697259153,variable 2
-2.922633594121115,variable 2
-2.941588878650695,variable 2
-2.900999845473224,variable 2
-2.9504484138112597,variable 2
-2.8923463460140675,variable 2
-2.909859380633789,variable 2
-2.8923463460140675,variable 2
-2.989389161377463,variable 2
-2.922633594121115,variable 2
-2.986710697259153,variable 2
-2.9387043788309763,variable 2
-2.963222627298586,variable 2
-2.8531995627464557,variable 2
-2.908211095022521,variable 2
-2.9704338768478826,variable 2
-2.9242818797323826,variable 2
-2.961986413090135,variable 2
-2.9576596633605567,variable 2
-2.9879469114676036,variable 2
-2.9691976626394316,variable 2
-2.937262128921117,variable 2
-2.95312687792957,variable 2
-2.9576596633605567,variable 2
-2.9821779118281664,variable 2
-2.964870912909854,variable 2
-2.9576596633605567,variable 2
-2.944473378470414,variable 2
-2.944473378470414,variable 2
-2.9663131628197132,variable 2
-2.893788595923927,variable 2
-2.9459156283802734,variable 2
-2.741528212583058,variable 2
-2.893788595923927,variable 2
-2.97352441236901,variable 2
-2.6836321804872743,variable 2
-2.9387043788309763,variable 2
-2.9141861303633667,variable 2
-2.989389161377463,variable 2
-2.985886554453519,variable 2
-2.9430311285605546,variable 2
-2.97352441236901,variable 2
-2.9908314112873224,variable 2
-2.9908314112873224,variable 2
-2.9401466287408358,variable 2
-2.9387043788309763,variable 2
-2.9387043788309763,variable 2
-2.961986413090135,variable 2
-2.992273661197182,variable 2
-2.977851162098588,variable 2
-2.963222627298586,variable 2
-2.9459156283802734,variable 2
-2.948800128199992,variable 2
-2.9821779118281664,variable 2
-2.9704338768478826,variable 2
-2.967549377028164,variable 2
-2.97352441236901,variable 2
-2.963222627298586,variable 2
-2.937262128921117,variable 2
-2.9430311285605546,variable 2
-2.992273661197182,variable 2
-2.9821779118281664,variable 2
-2.974760626577461,variable 2
-2.9924796968985903,variable 2
-2.912537844752099,variable 2
-2.944473378470414,variable 2
-2.9576596633605567,variable 2
-2.9968064466281685,variable 2
-2.937262128921117,variable 2
-2.9341715933999897,variable 2
-2.7720214963915137,variable 2
-2.956011377749289,variable 2
-2.9663131628197132,variable 2
-2.8880195962844897,variable 2
-2.8402193135577214,variable 2
-2.8169372792985627,variable 2
-2.8692703474563177,variable 2
-2.9358198790112575,variable 2
-2.9545691278394295,variable 2
-2.9908314112873224,variable 2
-2.9821779118281664,variable 2
-2.986710697259153,variable 2
-2.9879469114676036,variable 2
-2.937262128921117,variable 2
-2.97352441236901,variable 2
-2.6111076135914884,variable 2
-2.97352441236901,variable 2
-2.964870912909854,variable 2
-2.9669312699239385,variable 2
-2.921397379912664,variable 2
-2.8820445609436436,variable 2
-2.960338127478867,variable 2
-2.956011377749289,variable 2
-2.9576596633605567,variable 2
-2.986710697259153,variable 2
-2.9924796968985903,variable 2
-2.9879469114676036,variable 2
-2.986710697259153,variable 2
-2.95312687792957,variable 2
-2.974760626577461,variable 2
-2.95312687792957,variable 2
-2.9387043788309763,variable 2
-2.9545691278394295,variable 2
-2.961986413090135,variable 2
-2.964870912909854,variable 2
-2.9691976626394316,variable 2
-2.9850624116478848,variable 2
-2.977851162098588,variable 2
-2.9879469114676036,variable 2
-2.9850624116478848,variable 2
-2.9821779118281664,variable 2
-2.980735661918307,variable 2
-2.9576596633605567,variable 2
-2.986710697259153,variable 2
-2.9821779118281664,variable 2
-2.983620161738026,variable 2
-2.9154223445718177,variable 2
-2.8979093099520967,variable 2
-2.912537844752099,variable 2
-2.7907707452196857,variable 2
-2.9516846280197107,variable 2
-2.9401466287408358,variable 2
-2.7458549623126363,variable 2
-2.909859380633789,variable 2
-2.983620161738026,variable 2
-2.925724129642242,variable 2
-2.9286086294619604,variable 2
-2.8952308458337863,variable 2
-2.960338127478867,variable 2
-2.959101913270416,variable 2
-2.964870912909854,variable 2
-2.978675304904222,variable 2
-2.9792934120084476,variable 2
-2.6776571451464286,variable 2
-2.95312687792957,variable 2
-2.961986413090135,variable 2
-2.986710697259153,variable 2
-2.97352441236901,variable 2
-2.974760626577461,variable 2
-2.983620161738026,variable 2
-2.9850624116478848,variable 2
-2.9939219468084497,variable 2
-2.989389161377463,variable 2
-2.977851162098588,variable 2
-2.9821779118281664,variable 2
-2.956011377749289,variable 2
-2.9850624116478848,variable 2
-2.919749094301396,variable 2
-2.9691976626394316,variable 2
-2.9691976626394316,variable 2
-2.989389161377463,variable 2
-2.981971876126758,variable 2
-2.9821779118281664,variable 2
-2.9663131628197132,variable 2
-2.983620161738026,variable 2
-2.964870912909854,variable 2
-2.9576596633605567,variable 2
-2.9821779118281664,variable 2
-2.977851162098588,variable 2
-2.941588878650695,variable 2
-2.9939219468084497,variable 2
-2.9401466287408358,variable 2
-2.964870912909854,variable 2
-2.9154223445718177,variable 2
-2.922633594121115,variable 2
-2.9879469114676036,variable 2
-2.983620161738026,variable 2
-2.9792934120084476,variable 2
-2.992273661197182,variable 2
-2.9908314112873224,variable 2
-2.989389161377463,variable 2
-2.8705065616647687,variable 2
-2.992273661197182,variable 2
-2.6358318977605064,variable 2
-2.967961448430981,variable 2
-2.9430311285605546,variable 2
-2.971464055354925,variable 2
-2.912537844752099,variable 2
-2.9576596633605567,variable 2
-2.9473578782901324,variable 2
-2.948800128199992,variable 2
-2.9401466287408358,variable 2
-2.9504484138112597,variable 2
-2.751623961952074,variable 2
-2.944473378470414,variable 2
-2.9263422367464673,variable 2
-2.944473378470414,variable 2
-2.9792934120084476,variable 2
-2.8995575955633646,variable 2
-2.948800128199992,variable 2
-2.912537844752099,variable 2
-2.9720821624591505,variable 2
-2.9110955948422395,variable 2
-2.967549377028164,variable 2
-2.8445460632872996,variable 2
-2.8791600611239248,variable 2
-2.848872813016878,variable 2
-2.948800128199992,variable 2
-2.9430311285605546,variable 2
-2.9576596633605567,variable 2
-2.9757908050845034,variable 2
-2.818379529208422,variable 2
-2.991449518391548,variable 2
-2.8748333113943465,variable 2
-2.97352441236901,variable 2
-2.964870912909854,variable 2
-2.9720821624591505,variable 2
-2.9387043788309763,variable 2
-2.9504484138112597,variable 2
-2.9704338768478826,variable 2
-2.9067688451126616,variable 2
-2.8966730957436457,variable 2
-2.944473378470414,variable 2
-2.8560840625661745,variable 2
-2.9545691278394295,variable 2
-2.992273661197182,variable 2
-2.9939219468084497,variable 2
-2.9401466287408358,variable 2
-2.963222627298586,variable 2
-2.921397379912664,variable 2
-2.9358198790112575,variable 2
-2.9879469114676036,variable 2
-2.948800128199992,variable 2
-2.93005087937182,variable 2
-2.9691976626394316,variable 2
-2.9792934120084476,variable 2
-2.9898012327802803,variable 2
-2.8154950293887033,variable 2
-2.8808083467351926,variable 2
-2.93005087937182,variable 2
-2.8661798119351904,variable 2
-2.960338127478867,variable 2
-2.937262128921117,variable 2
-2.8661798119351904,variable 2
-2.8560840625661745,variable 2
-2.8923463460140675,variable 2
-2.8474305631070185,variable 2
-2.983620161738026,variable 2
-2.960338127478867,variable 2
-2.9879469114676036,variable 2
-2.960338127478867,variable 2
-2.596479078791486,variable 2
-2.97352441236901,variable 2
-2.5880316150337386,variable 2
-2.8979093099520967,variable 2
-2.9141861303633667,variable 2
-2.942000950053512,variable 2
-2.9459156283802734,variable 2
-2.9329353791915387,variable 2
-2.9704338768478826,variable 2
-2.885135096464771,variable 2
-2.9850624116478848,variable 2
-2.9588958775690077,variable 2
-2.964870912909854,variable 2
-2.9720821624591505,variable 2
-2.961986413090135,variable 2
-2.956011377749289,variable 2
-2.9588958775690077,variable 2
-2.9358198790112575,variable 2
-2.9545691278394295,variable 2
-2.97352441236901,variable 2
-2.9663131628197132,variable 2
-2.989389161377463,variable 2
-2.9110955948422395,variable 2
-2.9545691278394295,variable 2
-2.986710697259153,variable 2
-2.983620161738026,variable 2
-2.986710697259153,variable 2
-2.9401466287408358,variable 2
-2.983620161738026,variable 2
-2.9850624116478848,variable 2
-2.8880195962844897,variable 2
-2.97352441236901,variable 2
-2.983620161738026,variable 2
-2.9933038397042244,variable 2
-2.956011377749289,variable 2
-2.983620161738026,variable 2
-2.8906980604027996,variable 2
-2.925724129642242,variable 2
-2.9242818797323826,variable 2
-2.9691976626394316,variable 2
-2.948800128199992,variable 2
-2.9545691278394295,variable 2
-2.925724129642242,variable 2
-2.8779238469154738,variable 2
-2.9141861303633667,variable 2
-2.9733183766676015,variable 2
-2.941588878650695,variable 2
-2.9691976626394316,variable 2
-2.9516846280197107,variable 2
-2.848872813016878,variable 2
-2.956011377749289,variable 2
-2.9850624116478848,variable 2
-2.919749094301396,variable 2
-2.9691976626394316,variable 2
-2.9691976626394316,variable 2
-2.989389161377463,variable 2
-2.981971876126758,variable 2
-2.9821779118281664,variable 2
-2.9663131628197132,variable 2
-2.983620161738026,variable 2
-2.964870912909854,variable 2
-2.9576596633605567,variable 2
-2.9821779118281664,variable 2
-2.977851162098588,variable 2
-2.941588878650695,variable 2
-2.9939219468084497,variable 2
-2.9401466287408358,variable 2
-2.964870912909854,variable 2
-2.9154223445718177,variable 2
-2.922633594121115,variable 2
-2.9879469114676036,variable 2
-2.983620161738026,variable 2
-2.9792934120084476,variable 2
-2.992273661197182,variable 2
-2.9908314112873224,variable 2
-2.989389161377463,variable 2
-2.8705065616647687,variable 2
-2.992273661197182,variable 2
-2.6358318977605064,variable 2
-2.967961448430981,variable 2
-2.9430311285605546,variable 2
-2.971464055354925,variable 2
-2.912537844752099,variable 2
-2.9576596633605567,variable 2
-2.9473578782901324,variable 2
-2.948800128199992,variable 2
-2.9401466287408358,variable 2
-2.9504484138112597,variable 2
-2.751623961952074,variable 2
-2.944473378470414,variable 2
-2.9263422367464673,variable 2
-2.944473378470414,variable 2
-2.9792934120084476,variable 2
-2.8995575955633646,variable 2
-2.948800128199992,variable 2
-2.912537844752099,variable 2
-2.9720821624591505,variable 2
-2.9110955948422395,variable 2
-2.967549377028164,variable 2
-2.8445460632872996,variable 2
-2.8791600611239248,variable 2
-2.848872813016878,variable 2
-2.948800128199992,variable 2
-2.9430311285605546,variable 2
-2.9576596633605567,variable 2
-2.9757908050845034,variable 2
-2.818379529208422,variable 2
-2.991449518391548,variable 2
-2.8748333113943465,variable 2
-2.97352441236901,variable 2
-2.964870912909854,variable 2
-2.9720821624591505,variable 2
-2.9387043788309763,variable 2
-2.9504484138112597,variable 2
-2.9704338768478826,variable 2
-2.9067688451126616,variable 2
-2.8966730957436457,variable 2
-2.944473378470414,variable 2
-2.8560840625661745,variable 2
-2.9545691278394295,variable 2
-2.992273661197182,variable 2
-2.9939219468084497,variable 2
-2.9401466287408358,variable 2
-2.963222627298586,variable 2
-2.921397379912664,variable 2
-2.9358198790112575,variable 2
-2.9879469114676036,variable 2
-2.948800128199992,variable 2
-2.93005087937182,variable 2
-2.9691976626394316,variable 2
-2.9792934120084476,variable 2
-2.9898012327802803,variable 2
-2.8154950293887033,variable 2
-2.8808083467351926,variable 2
-2.93005087937182,variable 2
-2.8661798119351904,variable 2
-2.960338127478867,variable 2
-2.937262128921117,variable 2
-2.8661798119351904,variable 2
-2.8560840625661745,variable 2
-2.8923463460140675,variable 2
-2.8474305631070185,variable 2
-2.983620161738026,variable 2
-2.960338127478867,variable 2
-2.9879469114676036,variable 2
-2.960338127478867,variable 2
-2.596479078791486,variable 2
-2.97352441236901,variable 2
-2.5880316150337386,variable 2
-2.8979093099520967,variable 2
-2.9141861303633667,variable 2
-2.942000950053512,variable 2
-2.9459156283802734,variable 2
-2.9329353791915387,variable 2
-2.9704338768478826,variable 2
-2.885135096464771,variable 2
-2.9850624116478848,variable 2
-2.9588958775690077,variable 2
-2.964870912909854,variable 2
-2.9720821624591505,variable 2
-2.961986413090135,variable 2
-2.956011377749289,variable 2
-2.9588958775690077,variable 2
-2.9358198790112575,variable 2
-2.9545691278394295,variable 2
-2.97352441236901,variable 2
-2.9663131628197132,variable 2
-2.989389161377463,variable 2
-2.9110955948422395,variable 2
-2.9545691278394295,variable 2
-2.986710697259153,variable 2
-2.983620161738026,variable 2
-2.986710697259153,variable 2
-2.9401466287408358,variable 2
-2.983620161738026,variable 2
-2.9850624116478848,variable 2
-2.8880195962844897,variable 2
-2.97352441236901,variable 2
-2.983620161738026,variable 2
-2.9933038397042244,variable 2
-2.956011377749289,variable 2
-2.983620161738026,variable 2
-2.8906980604027996,variable 2
-2.925724129642242,variable 2
-2.9242818797323826,variable 2
-2.9691976626394316,variable 2
-2.948800128199992,variable 2
-2.9545691278394295,variable 2
-2.925724129642242,variable 2
-2.8779238469154738,variable 2
-2.9141861303633667,variable 2
-2.9733183766676015,variable 2
-2.941588878650695,variable 2
-2.9691976626394316,variable 2
-2.9516846280197107,variable 2
-2.848872813016878,variable 2
-2.986710697259153,variable 2
-2.961986413090135,variable 2
-2.977851162098588,variable 2
-2.9850624116478848,variable 2
-2.9821779118281664,variable 2
-2.7604834971126384,variable 2
-2.9110955948422395,variable 2
-2.9663131628197132,variable 2
-2.9183068443915365,variable 2
-2.960338127478867,variable 2
-2.889461846194349,variable 2
-2.8589685623858934,variable 2
-2.967549377028164,variable 2
-2.854641812656315,variable 2
-2.86762206184505,variable 2
-2.632741362239379,variable 2
